node_id,hour,te,q_rem,penalty_cost,revenue
21616495,35040,1023.3429,0.9655,3,48484.1761
21616495,43800,1160.1900,0.9609,3,54809.0734
21616495,52560,1280.7235,0.9568,3,59726.2459
21616495,61320,1495.2689,0.9496,3,76879.2898
21616495,70080,1655.1900,0.9442,3,85889.5810
21616495,78840,1734.1829,0.9416,3,88263.6304
21616495,87600,1809.6793,0.9390,3,90791.2599
21616495,87864,1821.0720,0.9386,3,91802.0579
21616495,8760,304.1642,0.9897,4,16062.8473
21616495,17520,392.7471,0.9867,4,18772.0345
21616495,26280,552.8087,0.9814,4,27010.0956
21616495,35040,695.0066,0.9766,4,35373.7006
21616495,43800,783.7117,0.9736,4,39985.0504
21616495,52560,853.6842,0.9712,4,43464.4067
21616495,61320,1010.4554,0.9659,4,57901.3185
21616495,70080,1125.6018,0.9620,4,64900.4047
21616495,78840,1171.6666,0.9605,4,66358.5751
21616495,87600,1209.5589,0.9592,4,68064.0633
21616495,87864,1218.9170,0.9589,4,68934.1022
21616495,8760,218.9409,0.9926,5,11971.3262
21616495,17520,272.6351,0.9908,5,13603.0212
21616495,26280,386.3077,0.9870,5,19699.4809
21616495,35040,491.0112,0.9835,5,26144.3557
21616495,43800,556.0748,0.9813,5,29588.9154
21616495,52560,603.8140,0.9797,5,32174.4769
21616495,61320,720.2426,0.9757,5,44571.5715
21616495,70080,804.6054,0.9729,5,50053.6543
21616495,78840,829.7791,0.9720,5,50952.1459
21616495,87600,853.2224,0.9712,5,52205.1213
21616495,87864,861.1712,0.9709,5,52944.4331
21616495,8760,158.7416,0.9947,6,8980.9219
21616495,17520,189.9161,0.9936,6,9946.7987
21616495,26280,269.6601,0.9909,6,14531.2574
21616495,35040,348.1949,0.9883,6,19538.9017
21616495,43800,392.5602,0.9868,6,22131.0477
21616495,52560,425.0855,0.9857,6,24103.4651
21616495,61320,510.6915,0.9828,6,34959.5534
21616495,70080,570.3089,0.9808,6,39337.3464
21616495,78840,587.7231,0.9802,6,39907.6265
21616495,87600,604.1257,0.9796,6,40859.5037
21616495,87864,610.9723,0.9794,6,41490.0223
21616495,8760,121.5200,0.9959,7,6748.2986
21616495,17520,140.6218,0.9953,7,7322.6791
21616495,26280,200.0693,0.9933,7,10797.5284
21616495,35040,258.9745,0.9913,7,14733.3528
21616495,43800,291.8446,0.9902,7,16724.3910
21616495,52560,315.5840,0.9894,7,18257.7234
21616495,61320,377.4595,0.9873,7,27963.6288
21616495,70080,422.5876,0.9858,7,31533.1943
21616495,78840,434.3927,0.9854,7,31890.0221
21616495,87600,445.6016,0.9850,7,32634.5114
21616495,87864,451.5109,0.9847,7,33168.1134
21601735,8760,1406.3098,0.9524,1,39688.2201
21601735,17520,2366.3067,0.9202,1,53260.1210
21601735,26280,3385.6388,0.8858,1,73783.8531
21601735,35040,4247.2399,0.8568,1,89998.6314
21601735,43800,5025.7270,0.8306,1,101774.0066
21601735,52560,5761.2241,0.8058,1,111895.4386
21601735,61320,6555.4914,0.7790,1,132678.7897
21601735,70080,7343.1757,0.7525,1,148987.0180
21601735,78840,8009.7643,0.7300,1,158795.3446
21601735,87600,8661.2032,0.7081,1,167243.2532
21601735,87864,8687.8437,0.7071,1,167793.7666
21601735,8760,620.7160,0.9791,2,26378.9401
21601735,17520,895.6766,0.9698,2,32910.0253
21601735,26280,1232.4850,0.9584,2,45977.6799
21601735,35040,1511.1666,0.9491,2,56571.5221
21601735,43800,1727.9691,0.9418,2,63545.8361
21601735,52560,1930.9974,0.9349,2,69075.2203
21601735,61320,2264.6297,0.9237,2,85251.0014
21601735,70080,2563.6765,0.9136,2,97585.4005
21601735,78840,2770.5781,0.9066,2,103878.5394
21601735,87600,2966.9468,0.9000,2,108863.7780
21601735,87864,2977.4355,0.8996,2,109260.9961
21601735,8760,379.5777,0.9872,3,18560.3494
21601735,17520,513.4815,0.9827,3,22004.1301
21601735,26280,697.9954,0.9765,3,31171.6666
21601735,35040,873.8648,0.9706,3,38444.9127
21601735,43800,994.8063,0.9665,3,42972.4726
21601735,52560,1084.7535,0.9634,3,46484.6026
21601735,61320,1292.8598,0.9564,3,58893.1796
21601735,70080,1477.3178,0.9502,3,67912.4010
21601735,78840,1590.4568,0.9464,3,71996.6708
21601735,87600,1687.9766,0.9431,3,74968.2073
21601735,87864,1693.2861,0.9429,3,75272.8420
21601735,8760,263.0368,0.9911,4,13548.8690
21601735,17520,326.4658,0.9890,4,15467.3791
21601735,26280,442.0836,0.9851,4,22330.7619
21601735,35040,556.1976,0.9813,4,27398.8714
21601735,43800,624.4421,0.9790,4,30500.2143
21601735,52560,670.1224,0.9774,4,32986.8837
21601735,61320,809.3815,0.9727,4,42813.3038
21601735,70080,933.4949,0.9685,4,49521.1985
21601735,78840,1002.7916,0.9662,4,52222.0583
21601735,87600,1054.8162,0.9645,4,54116.4163
21601735,87864,1058.8667,0.9643,4,54347.1257
21601735,8760,187.5962,0.9937,5,9996.7002
21601735,17520,222.4985,0.9925,5,11171.1641
21601735,26280,304.5267,0.9897,5,16504.0358
21601735,35040,382.3338,0.9871,5,20072.4580
21601735,43800,427.6601,0.9856,5,22295.5148
21601735,52560,456.1917,0.9846,5,24214.3764
21601735,61320,555.5797,0.9813,5,32225.8189
21601735,70080,644.8411,0.9783,5,37288.9305
21601735,78840,684.8338,0.9769,5,39169.5657
21601735,87600,710.9567,0.9760,5,40476.8527
21601735,87864,714.2631,0.9759,5,40651.6263
21601735,8760,134.2810,0.9955,6,7425.5202
21601735,17520,153.5747,0.9948,6,8184.0328
21601735,26280,210.2004,0.9929,6,12432.5716
21601735,35040,259.9394,0.9912,6,14996.7100
21601735,43800,289.8384,0.9902,6,16643.6465
21601735,52560,308.8300,0.9896,6,18206.4949
21601735,61320,381.5682,0.9871,6,24882.2578
21601735,70080,449.1702,0.9849,6,28749.3085
21601735,78840,472.9792,0.9841,6,30133.9027
21601735,87600,489.8680,0.9835,6,31109.4191
21601735,87864,492.8184,0.9834,6,31235.1592
21601735,8760,98.0286,0.9967,7,5575.4386
21601735,17520,110.1773,0.9963,7,6094.8374
21601735,26280,154.7632,0.9948,7,9544.4077
21601735,35040,187.5568,0.9937,7,11482.9273
21601735,43800,206.4086,0.9930,7,12739.3531
21601735,52560,219.3120,0.9926,7,14043.5626
21601735,61320,269.2851,0.9909,7,19763.1167
21601735,70080,320.1241,0.9892,7,22691.0489
21601735,78840,337.7050,0.9886,7,23766.5839
21601735,87600,350.7347,0.9882,7,24516.2979
21601735,87864,352.7169,0.9881,7,24600.5351
21601736,8760,1406.3098,0.9524,1,39688.2187
21601736,17520,2366.3067,0.9202,1,53260.1368
21601736,26280,3385.6388,0.8858,1,73783.8984
21601736,35040,4247.2399,0.8568,1,89998.6767
21601736,43800,5025.7270,0.8306,1,101774.3574
21601736,52560,5761.2241,0.8058,1,111898.0388
21601736,61320,6555.4914,0.7790,1,132681.3623
21601736,70080,7343.1757,0.7525,1,148989.5675
21601736,78840,8009.7643,0.7300,1,158797.9117
21601736,87600,8661.2032,0.7081,1,167245.7117
21601736,87864,8687.8437,0.7071,1,167796.2251
21601736,8760,620.7160,0.9791,2,26378.9222
21601736,17520,895.6766,0.9698,2,32910.0300
21601736,26280,1232.4850,0.9584,2,45977.7162
21601736,35040,1511.1666,0.9491,2,56571.5584
21601736,43800,1727.9691,0.9418,2,63546.2290
21601736,52560,1930.7811,0.9349,2,69077.7318
21601736,61320,2264.4159,0.9237,2,85253.6088
21601736,70080,2563.4651,0.9136,2,97587.9895
21601736,78840,2770.3683,0.9066,2,103881.2183
21601736,87600,2966.7386,0.9000,2,108866.3474
21601736,87864,2977.2274,0.8996,2,109263.5681
21601736,8760,379.5777,0.9872,3,18560.3314
21601736,17520,513.4815,0.9827,3,22004.1120
21601736,26280,697.9954,0.9765,3,31171.6941
21601736,35040,873.8648,0.9706,3,38444.9402
21601736,43800,994.8063,0.9665,3,42972.5001
21601736,52560,1084.7535,0.9634,3,46486.0979
21601736,61320,1292.8598,0.9564,3,58894.6749
21601736,70080,1477.3178,0.9502,3,67913.8196
21601736,78840,1590.4568,0.9464,3,71998.1286
21601736,87600,1687.9766,0.9431,3,74969.5097
21601736,87864,1693.2861,0.9429,3,75274.1444
21601736,8760,263.0368,0.9911,4,13548.8690
21601736,17520,326.4658,0.9890,4,15467.3791
21601736,26280,442.0836,0.9851,4,22330.8079
21601736,35040,556.1976,0.9813,4,27398.9173
21601736,43800,624.4421,0.9790,4,30500.2602
21601736,52560,670.1224,0.9774,4,32987.9429
21601736,61320,809.3815,0.9727,4,42814.3630
21601736,70080,933.4949,0.9685,4,49522.2577
21601736,78840,1002.7916,0.9662,4,52223.1176
21601736,87600,1054.8162,0.9645,4,54117.3168
21601736,87864,1058.8667,0.9643,4,54348.0262
21601736,8760,187.5962,0.9937,5,9996.7002
21601736,17520,222.4985,0.9925,5,11171.1641
21601736,26280,304.5267,0.9897,5,16504.0819
21601736,35040,382.3338,0.9871,5,20072.5041
21601736,43800,427.6601,0.9856,5,22295.5609
21601736,52560,456.1917,0.9846,5,24215.1737
21601736,61320,555.5797,0.9813,5,32226.6162
21601736,70080,644.8411,0.9783,5,37289.7279
21601736,78840,684.8338,0.9769,5,39170.3630
21601736,87600,710.9567,0.9760,5,40477.4893
21601736,87864,714.2631,0.9759,5,40652.2629
21601736,8760,134.2810,0.9955,6,7425.5202
21601736,17520,153.5747,0.9948,6,8184.0328
21601736,26280,210.2004,0.9929,6,12432.6069
21601736,35040,259.9394,0.9912,6,14996.7452
21601736,43800,289.8384,0.9902,6,16643.6817
21601736,52560,308.8300,0.9896,6,18207.2157
21601736,61320,381.5682,0.9871,6,24882.9787
21601736,70080,449.1702,0.9849,6,28750.0293
21601736,78840,472.9792,0.9841,6,30134.6235
21601736,87600,489.8680,0.9835,6,31109.9781
21601736,87864,492.8184,0.9834,6,31235.7181
21601736,8760,98.0286,0.9967,7,5575.4386
21601736,17520,110.1773,0.9963,7,6094.8374
21601736,26280,154.7632,0.9948,7,9544.4430
21601736,35040,187.5568,0.9937,7,11482.9626
21601736,43800,206.4086,0.9930,7,12739.3884
21601736,52560,219.3120,0.9926,7,14043.9692
21601736,61320,269.2851,0.9909,7,19763.5233
21601736,70080,320.1241,0.9892,7,22691.4555
21601736,78840,337.7050,0.9886,7,23766.9905
21601736,87600,350.7347,0.9882,7,24516.5419
21601736,87864,352.7169,0.9881,7,24600.7790
21601737,8760,1406.3098,0.9524,1,39688.2366
21601737,17520,2366.3067,0.9202,1,53260.1547
21601737,26280,3385.6388,0.8858,1,73784.1233
21601737,35040,4247.2399,0.8568,1,89998.9016
21601737,43800,5025.7270,0.8306,1,101774.5823
21601737,52560,5761.2241,0.8058,1,111898.3533
21601737,61320,6555.4914,0.7790,1,132681.6494
21601737,70080,7343.1757,0.7525,1,148989.8546
21601737,78840,8009.7643,0.7300,1,158798.1987
21601737,87600,8661.2032,0.7081,1,167245.9987
21601737,87864,8687.8437,0.7071,1,167796.5121
21601737,8760,620.7160,0.9791,2,26378.9401
21601737,17520,895.6766,0.9698,2,32910.0479
21601737,26280,1232.4850,0.9584,2,45978.1265
21601737,35040,1511.1666,0.9491,2,56571.9686
21601737,43800,1727.9691,0.9418,2,63546.6393
21601737,52560,1930.7811,0.9349,2,69078.3862
21601737,61320,2264.4159,0.9237,2,85254.2632
21601737,70080,2563.4651,0.9136,2,97588.6438
21601737,78840,2770.3683,0.9066,2,103881.8727
21601737,87600,2966.7386,0.9000,2,108867.0017
21601737,87864,2977.2274,0.8996,2,109264.2224
21601737,8760,379.5777,0.9872,3,18560.3494
21601737,17520,513.4815,0.9827,3,22004.1301
21601737,26280,697.9954,0.9765,3,31171.8525
21601737,35040,873.8648,0.9706,3,38445.0986
21601737,43800,994.8063,0.9665,3,42972.6585
21601737,52560,1084.7535,0.9634,3,46486.4855
21601737,61320,1292.8598,0.9564,3,58895.0625
21601737,70080,1477.3178,0.9502,3,67914.2072
21601737,78840,1590.4568,0.9464,3,71998.5162
21601737,87600,1687.9766,0.9431,3,74969.8973
21601737,87864,1693.2861,0.9429,3,75274.5320
21601737,8760,263.0368,0.9911,4,13548.8810
21601737,17520,326.4658,0.9890,4,15467.3911
21601737,26280,442.2874,0.9851,4,22330.8416
21601737,35040,556.4005,0.9812,4,27398.9125
21601737,43800,624.6445,0.9789,4,30500.2309
21601737,52560,670.3245,0.9774,4,32988.1273
21601737,61320,809.5825,0.9727,4,42814.4776
21601737,70080,933.6950,0.9685,4,49522.3238
21601737,78840,1002.9912,0.9662,4,52223.1634
21601737,87600,1055.0155,0.9644,4,54117.3485
21601737,87864,1059.0659,0.9643,4,54348.0566
21601737,8760,187.5962,0.9937,5,9996.7002
21601737,17520,222.4985,0.9925,5,11171.1641
21601737,26280,304.5267,0.9897,5,16504.0819
21601737,35040,382.3338,0.9871,5,20072.5041
21601737,43800,427.6601,0.9856,5,22295.5609
21601737,52560,456.1917,0.9846,5,24215.3296
21601737,61320,555.5797,0.9813,5,32226.7722
21601737,70080,644.8411,0.9783,5,37289.8838
21601737,78840,684.8338,0.9769,5,39170.5190
21601737,87600,710.9567,0.9760,5,40477.6452
21601737,87864,714.2631,0.9759,5,40652.4188
21601737,8760,134.2810,0.9955,6,7425.5202
21601737,17520,153.5747,0.9948,6,8184.0328
21601737,26280,210.2004,0.9929,6,12432.6069
21601737,35040,259.9394,0.9912,6,14996.7452
21601737,43800,289.8384,0.9902,6,16643.6817
21601737,52560,308.8300,0.9896,6,18207.2157
21601737,61320,381.5682,0.9871,6,24882.9787
21601737,70080,449.1702,0.9849,6,28750.0293
21601737,78840,472.9792,0.9841,6,30134.6235
21601737,87600,489.8680,0.9835,6,31109.9781
21601737,87864,492.8184,0.9834,6,31235.7181
21601737,8760,98.0286,0.9967,7,5575.4386
21601737,17520,110.1773,0.9963,7,6094.8374
21601737,26280,154.7632,0.9948,7,9544.4430
21601737,35040,187.5568,0.9937,7,11482.9626
21601737,43800,206.4086,0.9930,7,12739.3884
21601737,52560,219.3120,0.9926,7,14043.9692
21601737,61320,269.2851,0.9909,7,19763.5233
21601737,70080,320.1241,0.9892,7,22691.4555
21601737,78840,337.7050,0.9886,7,23766.9905
21601737,87600,350.7347,0.9882,7,24516.5419
21601737,87864,352.7169,0.9881,7,24600.7790
38367977,8760,1474.7208,0.9501,1,41646.2035
38367977,17520,2430.3109,0.9180,1,54230.8080
38367977,26280,3449.6772,0.8836,1,71021.2868
38367977,35040,4320.9140,0.8543,1,85880.2560
38367977,43800,5100.0569,0.8281,1,96984.5314
38367977,52560,5835.3455,0.8033,1,106795.3280
38367977,61320,6617.3014,0.7770,1,126373.8840
38367977,70080,7395.0045,0.7507,1,141411.3368
38367977,78840,8063.1285,0.7282,1,150917.5765
38367977,87600,8714.3911,0.7063,1,159233.1549
38367977,87864,8740.2612,0.7053,1,159732.1297
38367977,8760,623.3197,0.9790,2,28211.4952
38367977,17520,892.3082,0.9699,2,33896.9764
38367977,26280,1211.2669,0.9592,2,43208.2333
38367977,35040,1472.4773,0.9504,2,52494.1803
38367977,43800,1677.0112,0.9435,2,58898.7083
38367977,52560,1876.3003,0.9368,2,64166.4597
38367977,61320,2201.3731,0.9258,2,79124.7310
38367977,70080,2492.7651,0.9160,2,90126.8769
38367977,78840,2694.2113,0.9092,2,96140.6462
38367977,87600,2889.1201,0.9026,2,101022.8813
38367977,87864,2899.0962,0.9023,2,101360.3010
38367977,8760,398.3303,0.9866,3,20285.4048
38367977,17520,522.1387,0.9824,3,23025.1433
38367977,26280,686.2963,0.9769,3,28722.0416
38367977,35040,848.0872,0.9714,3,34891.4588
38367977,43800,959.0065,0.9677,3,38994.9448
38367977,52560,1044.2385,0.9648,3,42299.2429
38367977,61320,1244.6586,0.9580,3,53579.3723
38367977,70080,1419.0708,0.9522,3,61337.0452
38367977,78840,1528.9640,0.9485,3,65202.6538
38367977,87600,1623.9569,0.9453,3,68104.5073
38367977,87864,1628.7103,0.9451,3,68351.6906
38367977,8760,271.5220,0.9908,4,15090.1221
38367977,17520,328.3720,0.9889,4,16424.4534
38367977,26280,423.2098,0.9857,4,20121.2532
38367977,35040,523.4429,0.9824,4,24312.4481
38367977,43800,587.0702,0.9802,4,27094.5577
38367977,52560,630.8476,0.9787,4,29425.3254
38367977,61320,764.2526,0.9742,4,38226.1584
38367977,70080,878.3448,0.9704,4,43818.2863
38367977,78840,943.7198,0.9682,4,46356.0671
38367977,87600,994.5381,0.9665,4,48200.3234
38367977,87864,998.5972,0.9663,4,48377.8443
38367977,8760,203.8855,0.9931,5,11321.8679
38367977,17520,230.0379,0.9922,5,12017.8015
38367977,26280,289.0409,0.9903,5,14530.4262
38367977,35040,357.7871,0.9879,5,17420.2195
38367977,43800,397.7891,0.9866,5,19407.4980
38367977,52560,423.9867,0.9857,5,21197.3107
38367977,61320,514.6484,0.9827,5,28314.2018
38367977,70080,594.4349,0.9800,5,32412.9585
38367977,78840,631.5680,0.9787,5,34168.3144
38367977,87600,658.7095,0.9778,5,35426.4664
38367977,87864,661.4362,0.9777,5,35556.3675
38367977,8760,147.0055,0.9950,6,8568.1699
38367977,17520,161.9117,0.9945,6,8944.3331
38367977,26280,198.6745,0.9933,6,10705.1202
38367977,35040,236.9517,0.9920,6,12746.7993
38367977,43800,263.9027,0.9911,6,14215.2353
38367977,52560,281.5212,0.9905,6,15675.6423
38367977,61320,347.5703,0.9883,6,21569.2956
38367977,70080,405.9734,0.9863,6,24601.5777
38367977,78840,428.0451,0.9856,6,25894.8586
38367977,87600,444.9630,0.9850,6,26819.5280
38367977,87864,447.3269,0.9849,6,26909.8949
38367977,8760,111.7626,0.9962,7,6521.1607
38367977,17520,119.5322,0.9960,7,6732.9601
38367977,26280,142.8226,0.9952,7,8023.4115
38367977,35040,168.8671,0.9943,7,9585.8271
38367977,43800,186.1460,0.9937,7,10707.5963
38367977,52560,198.4626,0.9933,7,11930.8759
38367977,61320,242.1282,0.9918,7,16990.6995
38367977,70080,284.3099,0.9904,7,19222.0782
38367977,78840,299.9446,0.9899,7,20232.2509
38367977,87600,312.1963,0.9895,7,20932.6121
38367977,87864,313.5868,0.9894,7,20994.1691
50727,8760,1216.0456,0.9589,1,58661.2423
50727,17520,2108.9779,0.9288,1,76972.9041
50727,26280,3068.0296,0.8965,1,104187.9600
50727,35040,3935.4327,0.8673,1,128028.4391
50727,43800,4754.4937,0.8397,1,143004.2299
50727,52560,5564.9801,0.8124,1,161696.7640
50727,61320,6432.4772,0.7832,1,189925.4537
50727,70080,7309.1866,0.7536,1,207903.3076
50727,78840,8065.2857,0.7282,1,216017.5336
50727,87600,8751.6202,0.7050,1,224216.6115
50727,87864,8775.3163,0.7042,1,225433.1619
50727,8760,687.0384,0.9768,2,44652.1146
50727,17520,1005.8843,0.9661,2,55454.1601
50727,26280,1403.0989,0.9527,2,74703.3485
50727,35040,1743.5189,0.9412,2,92258.8616
50727,43800,1987.9839,0.9330,2,101974.5245
50727,52560,2281.8774,0.9231,2,115419.7978
50727,61320,2646.2465,0.9108,2,138874.1171
50727,70080,2920.6005,0.9016,2,152662.6405
50727,78840,3087.3142,0.8959,2,157049.5160
50727,87600,3263.9441,0.8900,2,161759.0309
50727,87864,3280.8614,0.8893,2,163058.5245
50727,8760,472.7225,0.9840,3,35694.4767
50727,17520,653.1082,0.9780,3,42753.3656
50727,26280,904.3997,0.9695,3,57208.9330
50727,35040,1135.0997,0.9617,3,70589.7132
50727,43800,1275.2855,0.9570,3,77512.0300
50727,52560,1443.4050,0.9514,3,87778.2949
50727,61320,1675.6889,0.9435,3,107233.5631
50727,70080,1844.4726,0.9378,3,118061.9057
50727,78840,1927.6210,0.9350,3,120738.0661
50727,87600,2011.9306,0.9322,3,123682.4104
50727,87864,2023.2331,0.9317,3,124831.2575
50727,8760,356.1907,0.9880,4,29120.6811
50727,17520,464.0219,0.9843,4,34004.9311
50727,26280,633.4765,0.9786,4,45279.6631
50727,35040,792.2385,0.9733,4,55712.0867
50727,43800,887.3535,0.9701,4,60846.4909
50727,52560,989.4633,0.9667,4,69086.5903
50727,61320,1158.2146,0.9609,4,85689.2340
50727,70080,1281.4781,0.9568,4,94405.9956
50727,78840,1330.2662,0.9552,4,96126.0320
50727,87600,1375.7963,0.9536,4,98110.6077
50727,87864,1385.0940,0.9532,4,99131.8341
50727,8760,277.0327,0.9907,5,24113.0249
50727,17520,342.4515,0.9885,5,27628.2277
50727,26280,469.4273,0.9842,5,36590.8933
50727,35040,590.3035,0.9801,5,44853.7226
50727,43800,657.4595,0.9778,5,48758.5927
50727,52560,734.3856,0.9753,5,55647.2860
50727,61320,861.2142,0.9710,5,70048.5777
50727,70080,952.5512,0.9679,5,77139.2363
50727,78840,980.4768,0.9670,5,78260.8091
50727,87600,1009.0016,0.9660,5,79692.6218
50727,87864,1016.9047,0.9657,5,80595.2275
50727,8760,218.9491,0.9926,6,20176.7287
50727,17520,261.9525,0.9912,6,22829.9683
50727,26280,359.6691,0.9879,6,30028.5235
50727,35040,452.8845,0.9847,6,36612.9554
50727,43800,502.3790,0.9831,6,39633.6429
50727,52560,562.2761,0.9811,6,45468.0183
50727,61320,658.6224,0.9778,6,58196.5816
50727,70080,726.0401,0.9755,6,64090.4891
50727,78840,746.0677,0.9749,6,64838.8424
50727,87600,765.0797,0.9742,6,65914.9994
50727,87864,772.4699,0.9739,6,66701.7548
50727,8760,181.8089,0.9939,7,17010.8925
50727,17520,210.4093,0.9929,7,19108.4312
50727,26280,287.8985,0.9903,7,24949.4932
50727,35040,356.4897,0.9880,7,30286.7668
50727,43800,391.9996,0.9868,7,32636.2739
50727,52560,442.8310,0.9851,7,37599.3653
50727,61320,517.2312,0.9826,7,49024.2122
50727,70080,569.4183,0.9808,7,54013.0359
50727,78840,581.9215,0.9804,7,54513.1625
50727,87600,595.8001,0.9799,7,55337.2279
50727,87864,602.4426,0.9796,7,56021.0938
50728,8760,1216.0456,0.9589,1,58661.2423
50728,17520,2108.9779,0.9288,1,76972.9041
50728,26280,3068.0296,0.8965,1,104187.9600
50728,35040,3935.4327,0.8673,1,128028.4391
50728,43800,4754.4937,0.8397,1,143004.2299
50728,52560,5564.9801,0.8124,1,161696.7640
50728,61320,6432.4772,0.7832,1,189925.4537
50728,70080,7309.1866,0.7536,1,207903.3076
50728,78840,8065.2857,0.7282,1,216017.5336
50728,87600,8751.6202,0.7050,1,224216.6115
50728,87864,8775.3163,0.7042,1,225433.1619
50728,8760,687.0384,0.9768,2,44652.1146
50728,17520,1005.8843,0.9661,2,55454.1601
50728,26280,1403.0989,0.9527,2,74703.3485
50728,35040,1743.5189,0.9412,2,92258.8616
50728,43800,1987.9839,0.9330,2,101974.5245
50728,52560,2281.8774,0.9231,2,115419.7978
50728,61320,2646.2465,0.9108,2,138874.1171
50728,70080,2920.6005,0.9016,2,152662.6405
50728,78840,3087.3142,0.8959,2,157049.5160
50728,87600,3263.9441,0.8900,2,161759.0309
50728,87864,3280.8614,0.8893,2,163058.5245
50728,8760,472.7225,0.9840,3,35694.4767
50728,17520,653.1082,0.9780,3,42753.3656
50728,26280,904.3997,0.9695,3,57208.9330
50728,35040,1135.0997,0.9617,3,70589.7132
50728,43800,1275.2855,0.9570,3,77512.0300
50728,52560,1443.4050,0.9514,3,87778.2949
50728,61320,1675.6889,0.9435,3,107233.5631
50728,70080,1844.4726,0.9378,3,118061.9057
50728,78840,1927.6210,0.9350,3,120738.0661
50728,87600,2011.9306,0.9322,3,123682.4104
50728,87864,2023.2331,0.9317,3,124831.2575
50728,8760,356.1907,0.9880,4,29120.6811
50728,17520,464.0219,0.9843,4,34004.9311
50728,26280,633.4765,0.9786,4,45279.6631
50728,35040,792.2385,0.9733,4,55712.0867
50728,43800,887.3535,0.9701,4,60846.4909
50728,52560,989.4633,0.9667,4,69086.5903
50728,61320,1158.2146,0.9609,4,85689.2340
50728,70080,1281.4781,0.9568,4,94405.9956
50728,78840,1330.2662,0.9552,4,96126.0320
50728,87600,1375.7963,0.9536,4,98110.6077
50728,87864,1385.0940,0.9532,4,99131.8341
50728,8760,277.0327,0.9907,5,24113.0249
50728,17520,342.4515,0.9885,5,27628.2277
50728,26280,469.4273,0.9842,5,36590.8933
50728,35040,590.3035,0.9801,5,44853.7226
